69310.9,78.3665,-73.5823,156.123
29198.9,48.4917,182.922,985.32
94561.4,149.138,-79.9931,-58.5629
244670,-517.824,-995.059,1611.29
25236.1,-23.2501,-14.4992,625.319
110451,-94.8804,-97.5047,659.638
572903,37.6729,55.2016,1595.93
579226,328.097,-76.0659,-101.822
445850,15.986,-53.7081,176.481
8826.97,-2000.34,2295.33,1192.14
44704.1,-1775.77,2251.44,1558.08
468660,12.8938,-39.524,580.438
442261,-299.541,419.986,2888.91
2546.9,-82.4019,-159.996,745.083
118210,308.244,685.682,2534.75
577954,-2912.1,-1044.93,2435.5
135972,-654.651,515.567,2133.85
128601,-67.9277,-534.895,855.738
33881.6,-624.365,1044.72,2071.02
484807,470.704,1046.42,584.46
83266.8,-3049.62,-686.561,2478.37
38125.2,-68.2304,24.1683,965.183
32485.8,177.053,2207.34,2099.68
60668.7,-49.2687,-706.894,1188.77
188654,-276.51,-130.034,208.886
368337,292.427,-480.684,2642.14
173350,850.509,1354.04,1817
163098,-116.475,292.459,189.968
138205,-70.8564,-3.93303,1636.51
72466.2,61.7332,-144.458,1664.08
67155.4,-129.882,-430.937,2274.92
890575,-576.141,1177.26,2292.91
318890,82.9386,241.858,127.794
572355,836.713,-1219.01,4653.72
21243.5,1350.79,-1612.7,5698.84
84933.5,111.368,-98.0795,1066.7
130649,390.127,-382.831,1512.37
437234,1553.05,289.54,1092.49
219179,141.391,-1788.12,5894.51
231567,1561.88,-2342.86,1992.35
163698,67.1256,-5.73461,1106.98
299328,-624.355,862.757,-345.916
79776,9.98379,88.4319,1576.5
44655.4,678.883,338.116,1459.95
561204,131.8,-2475.8,7341.52
951676,453.597,42.5551,1226.19
377625,-573.771,-942.237,1306.63
228946,74.3192,112.031,1510.69
151512,-504.307,-208.261,2621.32
140168,627.803,-50.5328,1206.5
18889.1,3.15242,-19.6448,414.552
52133.4,-42.5381,-140.751,287.047
308503,327.322,24.8165,2063.25
252307,-368.799,-1080,1912.23
326870,110.994,-292.684,1182.54
24703.5,54.8166,-118.597,654.503
28325.6,-174.943,111.224,164.547
168114,10.4431,-419.999,2626.27
103584,2.8273,118.895,150.054
165059,110.675,-254.178,1448.39
10166.9,-560.861,2000.1,3862.47
125381,580.756,-992.426,3586.71
734979,-134.759,17.4369,429.263
17337.9,-98.9515,211.895,493.325
158641,358.135,-858.646,3615.27
362810,18.8443,105.983,218.318
108874,-189.033,21.6218,513.429
279770,-1936.56,2762.41,6065.57
103380,-61.7282,8.7284,586.847
336865,-266.525,530.194,1122.63
268621,-261.968,-30.5842,214.023
50524.5,50.6174,-177.047,1337.51
248671,250.078,-641.189,2573.21
7492.23,-115.612,-392.533,2452.45
154115,2165.69,1263.47,3510.83
293611,367.438,96.1544,648.204
173515,-476.583,-505.201,2654.05
61765,963.453,638.633,1867.46
108931,1913.69,969.512,3384.63
917900,229.104,85.2995,2165.26
119631,-152.832,279.16,1029.83
13150.7,-241.964,-167.052,867.03
490934,249.18,69.2805,792.511
371848,911.208,644.178,1892.13
119589,100.192,635.217,684.908
54354.5,184.939,-29.2399,533.887
129580,125.911,404.686,1336.74
56273,-176.83,456.845,1502.72
56120.2,-1631.08,863.371,619.409
76368.5,-100.951,-229.722,1598.51
57185.4,-119.607,-69.3602,1088.61
24186.8,-8.55967,48.2698,1616.07
327703,7.21174,458.998,849.627
244248,-1055.99,-1095.97,1114.34
188930,-580.796,718.429,1511.41
33160.4,-476.462,-1330.88,13.12
91663.2,2285.4,524.733,3601.37
303171,6.18274,-678.099,2075.9
128581,-281.839,-421.482,2321.85
10755.1,15.2915,-578.614,2234.17
14008.5,-611.552,-696.206,2491.45
115277,-15.2152,105.916,92.3099
619178,1862.84,-4539.46,1746.91
88639.7,-267.028,-1003.41,2383.21
129330,-91.1305,-102.352,-35.6669
263669,-228.929,-662.093,2303.26
125389,-826.401,134.195,2293.02
140452,1892.98,-4702.01,2079.87
40604.8,1843.13,-4753.87,2287.24
107161,-129.557,516.33,2578.27
251230,-481.852,413.327,445.988
31207.3,-59.7014,151.917,1060.9
210566,260.722,255.927,1520.39
368193,59.8509,329.649,408.352
186080,-63.2111,-68.5099,958.565
226057,485.006,111.413,1365.05
68656.8,-632.63,586.514,2046.6
492618,-737.463,2074.6,3249.76
181784,12.2274,-175.072,1026.18
15979.8,154.273,-4.93569,491.92
37883.6,-709.404,1680.83,3011.78
145127,-186.194,709.351,2421.97
12330.5,-180.575,28.6547,1131.45
159647,72.4143,-44.9882,124.616
146335,344.337,893.95,1432.14
303645,57.678,-82.3748,151.736
241381,66.5885,188.539,1256.98
366136,-328.894,1113.67,2556.51
110883,-19.0525,-30.0319,840.905
160233,146.633,113.046,-3.71887
26067.9,-1033.94,422.532,3486.61
130740,-1597.21,1285.27,3717.08
254537,123.458,91.4113,185.099
291264,-73.0891,45.2801,342.795
64034.8,-7.24559,-22.0603,-12.6204
1809.35,-226.137,-60.3559,750.694
447383,172.443,-107.605,635.567
181018,-24.4584,18.9847,22.7123
248219,-468.069,-149.919,415.554
178206,-124.834,1616.05,157.525
13984.6,273.283,44.0041,124.641
36649.3,619.65,-619.98,1407.61
84521.7,1182.07,-629.645,2391.44
192850,-279.692,-60.8491,261.532
281517,-11.9976,-111.566,919.138
28468,158.767,73.9448,265.342
371081,19.5312,3.61808,-18.0522
72691.1,1126.83,104.869,1753.08
174036,-557.052,353.426,25.9727
75120,68.1692,-68.7686,519.087
419262,1471.49,4.90437,1870.53
93668.9,-59.7811,-8.00606,135.533
178799,1274.64,-1103.76,1448.9
41753.8,1239.01,-1492.04,1558.53
462394,173.671,-13.176,589.422
225518,2505.39,-1195.2,1702.36
76640.1,635.673,198.328,301.55
532573,114.736,-30.3381,162.528
577472,83.3399,-15.8955,508.465
113570,104.147,-110.746,942.858
51232.3,-617.661,-165.573,3257.82
30307.3,-379.536,9.42628,1300.47
87958.7,18.6053,-51.8212,973.777
327466,171.345,-90.5191,204.782
231140,-461.007,-100.448,3289.47
118902,314.015,538.222,2933.84
45748.4,-103.143,-380.811,4333.13
296552,321.857,590.012,1023.21
253646,-226.823,428.13,642.451
89051,-19.8879,-1006.81,1818.04
203598,198.306,978.817,1346.54
186235,169.649,116.824,747.692
92558.3,796.204,1111.62,1050.22
166902,-1587.78,290.336,2163.1
4496.99,92.9459,299.536,1027.4
450384,1173.37,702.235,2542.01
163859,-24.6489,83.4437,1228.27
79137.4,-373.264,419.163,4013.08
69309.7,-289.49,629.43,4020.16
240638,9.71723,-142.643,2102.04
214404,625.972,21.0387,2174.89
168995,729.957,-734.623,1680.56
54573.7,4.03296,-51.394,2222.11
65932.7,-195.925,-7.35351,2508.05
136557,143.481,121.833,1959.17
209106,-426.068,795.089,4090.6
33379.6,1008.87,-1813.62,4311.15
218664,709.003,-764.097,1673.46
105396,-130.331,816.418,4029.83
121254,657.896,-556.071,1718.23
199479,89.5625,287.708,1984.74
19505.7,110.574,-449.436,1177.75
297976,7.66729,469.298,2297.66
527027,-171.464,257.4,1468.39
560441,2655.86,-2025.36,4198.88
247718,37.6222,359.074,2036.07
527575,61.9824,-374.128,1103.05
159739,922.522,-1883.91,4051.93
52171.5,518.064,-1745.7,5338.09
58371.9,624.239,484.817,2823.53
1427.43,815.651,361.497,3444.63
194066,1340.19,-2686.24,5114.47
607424,512.179,-638.836,1180.73
267589,776.926,-3561.11,4809.59
142740,808.642,221.386,3279.37
118675,1021.52,-3412.54,4907.59
91296,516.286,-760.894,1184.63
37634.9,490.737,-35.0406,1960.14
115605,273.542,-288.059,1926.12
217331,86.0821,29.0731,1170.04
642338,262.43,261.204,805.16
125999,218.576,-479.851,1942.27
16609.8,68.7555,164.289,879.414
887483,-314.586,-805.198,2896.79
256135,49.7887,253.137,2376.17
422837,498.332,-118.253,1055.3
8205.85,461.014,180.029,1259.42
537292,653.434,-2.40698,776.399
3549.65,469.134,283.501,2050.26
182386,-824.552,-597.93,3952.01
134134,8.80853,-23.1547,6.85223
352511,-7.0406,164.64,697.4
26692.6,-154.412,-108.944,530.42
2898.23,148.009,-95.8657,2633.31
167667,426.587,56.1495,4389.55
88309.7,493.478,-241.924,3954.29
53125.6,756.304,442.914,1327.21
149144,128.618,37.8554,620.557
131538,758.437,424.753,1358.43
150425,-26.0998,-29.6864,612.159
313492,860.12,-1014.09,2227.5
114970,-371.34,-627.124,955.837
211852,1116.52,-913.812,2193.12
240468,494.805,293.878,1460.81
44816,733.44,448.843,1389.83
233796,17.271,-1269.77,2895.55
56517.2,-231.097,946.636,2740
650604,-766.115,-366.243,1396.69
133267,186.892,-1579.08,3153.25
53516.9,-1056.2,-308.692,1141.41
141.303,-1007.98,-320.338,1020.53
285913,405.633,-394.34,2370.54
153405,402.154,-336.404,1751.8
23841.4,-530.993,-394.835,2017.23
57768.6,-471.6,63.3782,2688.82
21260.4,-436.878,9.31534,2740.17
77763.2,-475.852,-378.454,2057.76
768127,1482.49,-57.6238,2693.23
14798.7,-169.153,992.163,2780.23
344336,-147.716,15.9629,1243.39
156446,-673.383,8.61715,2801.89
444976,-504.329,-397.974,2405.28
94598,-554.944,88.4633,2928.99
294830,193.515,-155.675,987.62
164730,-273.602,-378.635,1698.72
120888,78.6072,154.119,354.921
156962,118.672,-115.104,2593.13
119130,446.312,-56.7632,1880.19
59553.6,-323.872,-284.117,527.167
38787.4,-405.135,-4.31306,523.662
302634,83.0054,149.892,409.568
89492.6,-593.112,-49.01,639.041
273532,-303.804,-80.3204,2616.53
104271,1420.27,-672.146,1497.63
82881,1604.27,-602.506,1430.41
9708.93,1778.25,-634.195,1427.87
339204,-168.16,-171.004,524.921
207985,408.763,579.175,3037.65
36560.5,-67.1705,64.6709,145.234
38050.2,-35.3416,-14.8687,1429.73
792179,-90.3269,165.159,1966.4
348774,-340.868,-354.602,680.186
507478,-4.15283,80.907,1438.97
358436,-199.217,-8.52438,2151.9
214017,186.544,201.325,916.513
45231.7,-49.8161,65.2041,2015.09
708151,878.877,1151.11,2260.06
107520,104.089,222.994,570.198
87949.4,-528.614,-46.7358,1631.4
81554.2,129.948,372.244,3752.98
22277,6.26199,59.7287,739.396
278546,663.598,590.684,1310.75
365043,728.491,430.764,2318.04
154802,-162.764,-159.936,644.691
132790,-148.576,-268.291,1881.86
281357,-13.9318,-705.057,1757.67
43187.7,-4.79975,323.185,1031.31
129735,-38.7154,2.56944,188.633
184523,913.742,-1620.79,1843.76
367600,-1325.51,-2200.23,2556.92
26556.7,600.022,-825.493,891.234
1.03439e+06,197.938,139.812,1777.94
140483,1792.09,-335.154,3448.15
172565,-23.2548,148.018,1707.07
190175,128.786,-406.24,1757.4
183677,-863.179,-3001.79,2048.27
102407,224.231,-210.988,2840.09
224580,2037.27,-327.004,827.103
370182,-647.593,383.553,1955.45
11305.7,-2716.61,-1077.28,3637.55
46675.3,-769.584,151.956,2062.49
35507.6,-624.709,1311.22,1123.71
249075,-4075.04,-1821.55,3385.51
318402,45.39,-2734.54,3823.8
594468,47.0329,2.49553,2393.42
113977,-258.937,168.814,1765.42
181216,701.933,428.334,1388.98
156546,-139.799,905.417,1840.4
100990,739.788,535.557,1560.18
9334.05,898.489,559.942,1447.87
71032.9,-240.239,259.414,2016.3
469560,246.87,-3481.21,3753.64
363044,-171.036,146.384,935.208
73004.1,-396.552,213.608,2302.11
72398.3,-199.889,77.2232,2267.26
38762.3,-829.073,154.801,2797.34
20611.1,-131.442,166.314,2327.76
124351,-1460.02,164.984,2844.54
231853,-224.686,604.235,903.869
104219,-1668.72,311.704,2849.92
291455,-421.502,-534.062,3729.99
13969.5,-136.971,144.817,1225.56
34944.1,584.978,-96.4544,1032.61
138828,-1207.86,460.77,2738.11
342808,-457.542,38.6744,2142.49
146730,-397.59,-456.172,3990.27
48756.6,-129.482,-144.879,2128.46
26609.2,-292.793,-330.316,4366.69
89905.3,-242.605,905.585,508.615
71337.4,577.25,156.304,1545.88
59491.5,-266.895,1153.05,309.597
105494,-212.815,-292.757,4312.39
34038.2,-128.578,-147.5,1826.51
343343,-1183.62,247.909,2941.06
67218.1,-1122.75,-63.138,3275.92
102462,-55.8803,-491.918,2254.44
129931,607.421,624.093,1913.08
273039,-18.7655,-175.669,916.857
226106,72.92,-103.978,2260.2
15600.8,31.2783,-91.8248,178.864
524169,362.879,-85.1902,1928.08
78127.4,653.444,-240.51,616.204
177201,-119.152,104.697,264.879
262511,135.809,-74.3375,2254.58
154190,300.56,88.3481,1778.2
71437.8,790.077,343.517,3745.55
71636.2,-219.895,-268.109,735.593
318913,26.1293,120.966,280.207
324770,-192.589,155.296,577.133
6971.18,-2067.77,-314.971,-140.668
4112.22,-2719.09,671.672,885.698
133053,88.0668,111.669,134.676
102596,8.56133,31.4062,202.66
252727,198.072,242.415,789.223
164918,-229.582,-192.681,414.354
25561.9,136.666,-184.43,232.007
380405,-792.915,504.104,2957.05
207886,138.431,-65.8906,1507.53
257190,-891.773,661.842,2836.09
11004.8,62.4257,-286.739,2714.53
139862,112.307,-102.504,1622.09
450046,12.0629,-4.65644,830.999
72101.6,-618.619,1752.25,3407.23
643500,-244.384,644.382,660.645
133995,-214.684,1857.9,3388.71
95427.7,237.502,-2.80214,516.187
70160.2,556.881,-702.541,839.507
143599,-863.13,1870.54,3763.54
61632.7,97.9286,165.101,699.909
473656,-85.2105,-176.667,1782.33
154278,250.541,139.596,2065.38
35844,-82.2973,159.423,2089.04
561608,430.372,-298.128,472.348
162714,-3649,502.31,5708.08
113874,-1561.08,-921.53,1943.39
435565,-143.022,62.8239,1120.84
134310,-264.773,-22.6168,706.756
17568,-153.867,148.95,1180.78
177478,-55.4463,-41.1864,1651.96
209217,-4087.37,768.834,5727.86
125827,-225.521,-129.043,1055.47
99460.1,-3274.26,-124.274,5097.69
48674.2,149.031,467.237,2044.42
134449,-26.1755,-69.1115,342.256
194654,327.851,643.593,1852.29
526489,-262.082,179.786,1716.38
51144.8,-419.827,89.2238,2629.87
165188,-55.9845,66.7914,440.615
56033.6,1155.89,929.44,2055.49
655111,-239.971,310.204,1213.45
118024,271.837,242.549,553.436
325274,51.3045,-39.539,2704.55
11925.5,-110.298,-22.945,952.028
292506,141.792,-0.688318,787.657
100319,-183.133,-83.6958,2833.95
339138,-719.682,80.3402,858.817
225626,-193.174,80.9825,3025.18
151300,-316.461,-59.5586,845.858
256920,-770.138,499.02,405.949
50204,-106.228,105.148,3005.35
558496,-219.158,306.764,623.002
77045.6,-577.756,553.487,1019.79
29799.1,154.779,-146.79,1451.45
248995,-131.66,17.1886,2941.11
70528.1,120.772,300.927,3550.01
363858,398.823,206.002,1631.65
12079.7,-311.604,-309.522,890.945
248148,-0.519768,-45.941,3006.53
726379,155.146,236.378,1295.9
4901.63,-257.873,-117.583,1026.8
231870,-241.515,27.1315,929.64
222512,600.788,-586.165,1415.92
512287,8.82511,204.404,3612.03
137288,-341.766,-82.2999,990.48
54826.8,363.722,-19.0085,1581.35
170423,902.714,-918.335,964.752
110819,876.648,1520.37,1804.85
495942,107.427,271.881,1419.55
10181.4,-158.256,102.475,1501.81
230489,-160.764,119.799,937.978
383008,231.443,106.3,1338.87
221936,-29.4311,269.417,1552.3
5620.58,129.237,-264.993,1558.91
245648,-365.782,676.626,1250.28
84238.9,-569.726,38.0954,1673.65
513551,614.81,1329.85,2180.79
62468.9,-318.908,706.565,1282.86
34158.6,-411.519,642.851,1333.53
69588.6,807.967,1306.88,1655.8
66482.1,477.654,-1037.36,1587.11
289787,-423.875,-711.255,891.974
117064,338.988,-921.818,2054.95
429516,350.723,-92.0619,1521.67
14717.4,-424.806,-587.1,1051.64
34990.5,-15.9838,-139.692,1786.38
319206,734.414,1189.65,1962.83
103166,567.087,376.961,851.864
24525.4,901.731,1470.89,1965.05
159194,64.1896,-68.5901,1718.54
