,rho,z,t
0,0.5989520376006634,1.472179438,232.233281118135
1,0.04789198735863145,0.6094679420000002,46.10002541577501
2,0.9760474519675922,3.00550861,101.384818479905
3,0.04789198735863145,3.400923586,342.802867246395
4,0.8744820627216792,2.148045402,46.10002541577501
5,0.6907953793076687,1.928248622,696.641114296405
6,0.5989520376006634,1.911772998,27.671761061065002
7,0.9663254044286846,2.4007934300000002,455.223065529915
8,1.4255421129637114,0.58737865,492.079594239335
9,0.5989520376006634,0.6424191900000003,344.65347940165503
10,1.3336987712567059,2.2468991460000005,195.37675240871502
11,2.068445504912748,1.9391105780000002,287.518074182265
12,1.6092287963777219,2.076529238,232.233281118135
13,1.3336987712567059,2.988667606,103.235430635165
14,0.3234220124796474,1.87882175,234.083893273395
15,1.6092287963777219,2.8677245700000005,176.94848805400503
16,0.41526535418665267,-0.18734105800000006,586.071528168145
17,0.507108695893658,2.3513665580000005,213.805016763425
18,0.3234220124796474,0.6259435660000002,156.669611544035
19,0.6907953793076687,1.065537126,641.3563212322751
20,0.6907953793076687,2.164521026,119.813082834615
21,0.5989520376006634,0.8622159700000003,492.079594239335
22,1.2418554295497006,1.7908299620000003,27.671761061065002
23,0.507108695893658,-0.5610321220000001,622.928056877565
24,0.2315786707726421,1.2523826579999997,195.37675240871502
25,1.0678907936745978,6.297212022000001,213.805016763425
26,0.6907953793076687,0.8457403460000003,232.233281118135
27,1.8847588214987376,0.856602302,158.520223699295
28,1.3336987712567059,2.4666959260000008,176.94848805400503
29,2.61950555515478,2.307187974,140.091959344585
30,0.5989520376006634,1.4886550619999999,66.378901925745
31,0.507108695893658,-0.747877654,289.368686337525
32,1.7010721380847273,1.6534113019999999,903.053246508735
33,0.5989520376006634,1.2688582819999998,287.518074182265
34,0.7923607685535816,3.582520830000001,103.235430635165
35,2.996600969521709,2.796573786,47.950637571035
36,0.782638721014674,2.148045402,46.10002541577501
37,0.507108695893658,0.21930125400000008,66.378901925745
38,0.2315786707726421,0.42262241000000006,176.94848805400503
39,0.2315786707726421,2.334890934,213.805016763425
40,0.6907953793076687,3.5765417820000005,232.233281118135
41,0.8744820627216792,2.148045402,119.813082834615
42,0.7005174268465763,3.93973627,66.378901925745
43,0.5989520376006634,2.587638962,381.510008111075
44,0.2315786707726421,3.2964561740000002,455.223065529915
45,1.80263752733064,2.329642646,363.08174375636503
46,1.7929154797917326,2.917151442,418.36653682049507
47,1.0581687461356901,1.9447242459999998,119.813082834615
48,0.3234220124796474,3.7139604420000003,307.79695069223504
49,0.13973532906563677,0.8292647220000002,307.79695069223504
50,1.3336987712567059,2.4666959260000008,47.950637571035
51,0.9663254044286846,1.538081934,845.917841289345
52,1.1500120878426954,0.7247973100000002,84.80716628045501
53,0.9663254044286846,1.098488374,47.950637571035
54,0.41526535418665267,0.42262241000000006,232.233281118135
55,0.5989520376006634,0.8622159700000003,121.663694989875
56,2.5373842609866823,3.186740474,138.241347189325
57,0.04789198735863145,-0.863207022,696.641114296405
58,0.2315786707726421,0.2028256300000001,27.671761061065002
59,0.04789198735863145,2.741533246,138.241347189325
60,0.04789198735863145,1.2359070339999998,381.510008111075
61,0.2315786707726421,2.3184153100000002,678.2128499416951
62,0.3234220124796474,0.2028256300000001,232.233281118135
63,0.507108695893658,2.587638962,121.663694989875
64,0.507108695893658,2.3513665580000005,399.938272465785
65,0.9663254044286846,2.4007934300000002,176.94848805400503
66,2.343975530033764,2.444606634,344.65347940165503
67,1.0581687461356901,1.1149639980000001,788.7824360699551
68,0.507108695893658,0.6424191900000003,250.661545472845
69,1.527107502209624,2.6482931700000005,82.956554125195
70,0.8842041102605868,2.972557362,176.94848805400503
71,0.13973532906563677,-0.016971149999999914,103.235430635165
72,0.8744820627216792,2.9062894859999995,326.22521504694504
73,0.5989520376006634,1.065537126,121.663694989875
74,0.6907953793076687,0.25225250200000016,434.94418901994504
75,0.41526535418665267,2.807435742,140.091959344585
76,0.5989520376006634,1.065537126,84.80716628045501
77,3.2721309946427253,4.0824032180000005,176.94848805400503
78,1.3434208187956136,6.346638894000001,101.384818479905
79,0.9663254044286846,1.7249274660000002,27.671761061065002
80,2.5373842609866823,2.763622538,528.936122948755
81,0.6907953793076687,1.065537126,455.223065529915
82,0.8744820627216792,1.505130686,287.518074182265
83,2.5373842609866823,2.3075533540000004,641.3563212322751
84,0.5989520376006634,1.2688582819999998,140.091959344585
85,0.6907953793076687,1.2688582819999998,1616.2037198766452
86,0.13973532906563677,0.6094679420000002,47.950637571035
87,0.33314406001855495,4.247524838,547.364387303465
88,0.5989520376006634,-0.15438981000000007,363.08174375636503
89,2.0781675524516556,4.357240538,602.6491803675951
90,0.04789198735863145,1.455703814,232.233281118135
91,0.8744820627216792,0.8786915940000002,175.097875898745
92,1.1597341353816029,4.615602234000001,213.805016763425
93,0.5989520376006634,0.45557365800000005,416.51592466523505
94,1.6189508439166296,2.615341922,103.235430635165
95,0.507108695893658,1.4886550619999999,770.354171715245
96,0.782638721014674,0.6753704380000002,158.520223699295
97,0.5989520376006634,1.928248622,195.37675240871502
98,0.13973532906563677,-0.016971149999999914,82.956554125195
99,0.9663254044286846,0.8951672180000003,27.671761061065002
100,1.1500120878426954,0.7247973100000002,101.384818479905
101,0.3234220124796474,-0.4071378380000001,213.805016763425
102,0.2315786707726421,1.6755005940000003,64.528289770485
103,0.04789198735863145,0.38967116200000007,324.374602891685
104,2.996600969521709,2.0383297020000004,547.364387303465
105,1.527107502209624,3.2912078860000005,176.94848805400503
106,0.3234220124796474,1.87882175,213.805016763425
107,1.0678907936745978,4.599126610000001,193.52614025345503
108,1.1500120878426954,0.7247973100000002,158.520223699295
109,4.649781120247805,-0.9732881019999999,103.235430635165
110,1.0581687461356901,1.7414030900000004,565.792651658175
111,0.3234220124796474,2.774484494,361.231131601105
112,0.3234220124796474,0.8292647220000002,344.65347940165503
113,1.6189508439166296,2.2802157739999998,845.917841289345
114,1.1500120878426954,1.994151118,9.243496706355002
115,0.2315786707726421,0.6259435660000002,269.08980982755503
116,0.6907953793076687,0.6588948140000002,140.091959344585
117,2.5373842609866823,2.2416508580000007,64.528289770485
118,0.9760474519675922,3.00550861,810.911924735185
119,1.6092287963777219,2.060053614,195.37675240871502
120,0.13973532906563677,1.87882175,195.37675240871502
121,1.9766021632057431,3.048956434,326.22521504694504
122,1.1597341353816029,2.769236206,103.235430635165
123,0.7005174268465763,3.1594028940000003,66.378901925745
