,rho,z,t
0,3.9730198586447867,0.5199217074999998,237.2054124957925
1,0.1777793233078664,-0.18573584750000002,387.45946943404255
2,0.33779958213092215,1.1215619424999999,92.86148676300252
3,0.22302499972428375,1.7232021775,25.331962393182504
4,0.22302499972428375,5.0434553125,42.21434348563751
5,0.3830452585473395,4.3377977575,177.2733922252775
6,1.8927564939450623,1.1794795974999999,404.3418505264975
7,0.33779958213092215,1.5612672025,8.449581300727502
8,0.1777793233078664,1.0636442874999998,481.15625188946757
9,0.7030857761934509,0.9596269675,244.8029165950975
10,0.8631060350165067,2.4867773875,109.74386785545751
11,1.4579413938923125,0.7397743374999999,42.21434348563751
12,0.2682706761407011,1.8272194975,25.331962393182504
13,0.49781984095397785,2.4288597325000003,59.09672457809251
14,0.9778806174231451,2.4288597325000003,126.6262489479125
15,0.8178603586000894,5.2053902875,211.03815441018753
16,0.6578400997770336,0.19605175750000006,8.449581300727502
17,0.49781984095397785,3.2503525975000005,785.0391115536576
18,0.8178603586000894,3.2503525975000005,244.8029165950975
19,0.22302499972428375,0.35798673250000007,295.45005987246253
20,0.7030857761934509,0.7397743374999999,278.56767878000755
21,0.5430655173703952,1.5033495475,177.2733922252775
22,0.06300474090122798,1.8851371525,362.97958424228256
23,0.10825041731764531,4.3377977575,25.331962393182504
24,1.4579413938923125,4.175862782499999,109.74386785545751
25,0.33779958213092215,0.7397743374999999,160.39101113282248
26,5.183653023239012,0.5199217074999998,194.1557733177325
27,0.3830452585473395,2.4288597325000003,49.811847584942505
28,0.22302499972428375,1.2834969175,126.6262489479125
29,0.5430655173703952,-0.5096057975,83.57660976985251
30,0.10825041731764531,0.7976919924999999,59.09672457809251
31,0.22302499972428375,0.7397743374999999,25.331962393182504
32,0.5430655173703952,2.4288597325000003,329.21482205737254
33,0.7030857761934509,3.9560101524999998,278.56767878000755
34,1.4579413938923125,2.2669247575,498.0386329819226
35,1.8927564939450623,3.5742225475,92.86148676300252
36,0.8631060350165067,5.2053902875,471.87137489631755
37,1.137900876246201,1.5033495475,59.09672457809251
38,0.6578400997770336,2.8685649924999996,126.6262489479125
39,0.49781984095397785,0.03411678250000004,194.1557733177325
40,0.22302499972428375,1.1215619424999999,362.97958424228256
41,2.807632370466979,3.7361575225,160.39101113282248
42,0.33779958213092215,0.7976919924999999,447.39148970455756
43,0.6578400997770336,2.2669247575,109.74386785545751
44,0.3830452585473395,2.3709420775,75.97910567054751
45,0.49781984095397785,0.7976919924999999,471.87137489631755
