14103,0.953988,-4.70369,39.5909,66
83859.7,48.2704,-96.104,172.849,44
188896,36.8855,-272.375,-79.0888,22
120081,250.266,126.138,-161.864,45
220934,-152.787,-8.19023,11.5747,0
44634.8,33.6,-108.237,-178.494,23
17419,49.7759,39.623,-21.335,46
141003,-177.706,142.112,202.773,24
150468,-42.6023,23.8932,-24.207,47
88390.4,-123.861,33.7401,234.075,1
15114.8,-368.23,-161.814,201.326,2
414098,-120.957,-211.178,105.358,67
253391,35.0435,-104.072,115.043,48
125758,67.2365,49.6847,118.388,68
383593,-195.453,76.6288,242.688,3
135194,38.5588,-65.2377,111.486,69
438141,2.82181,16.1666,128.451,25
543.884,-54.4215,-60.979,205.7,70
34907.8,19.5475,13.4667,108.974,71
14352.2,-41.4042,20.1876,-48.0692,26
282758,-98.8594,27.9598,127.685,4
200650,-6.5755,-51.606,128.664,72
356491,44.9376,85.0545,191.674,49
212554,-88.8351,34.0988,-29.4448,27
111323,-98.8741,51.79,241.331,50
334144,-128.861,-7.17164,94.5668,5
125806,-62.4501,-6.90918,14.6981,51
329423,36.9178,130.658,-3.96097,73
54898.1,0.687182,-9.37845,25.3346,74
340770,-104.21,311.153,135.444,28
153431,-163.673,-79.4027,179.927,52
92295.9,-65.2775,-145.789,-154.384,29
149641,27.0353,-63.6277,169.077,75
417575,-229.865,37.8442,82.8409,6
71169.2,-42.9584,17.6994,123.758,76
122845,-67.3047,-1.44223,-10.0227,7
438405,112.077,140.386,83.2951,53
8542.04,-278.85,9.18095,-3.83556,77
18659.5,85.9553,29.4566,236.154,8
116749,-117.323,22.1038,63.0069,54
112864,16.0062,-6.55196,118.843,78
62019.8,2.21891,-77.5858,52.4635,79
36585.1,35.2933,-88.1746,99.1095,80
386562,4.97989,1.35989,122.157,30
371036,-149.36,177.81,88.3012,9
17676,87.9966,-31.7094,44.364,10
350062,18.2291,71.3683,157.911,55
254969,95.9764,46.6525,44.4165,81
128641,-42.1226,-36.061,97.4931,11
99435.7,24.6049,78.9506,126.067,82
89487.9,-57.6779,67.4344,101.329,56
9602.91,-15.5964,-63.2385,81.1764,12
591137,-34.5515,-29.4429,83.2873,31
203329,167.74,27.7162,-75.1298,83
82035.6,116.671,-44.3506,64.3416,32
417047,37.1552,4.22344,363.7,57
60290.3,-49.7975,-47.0064,128.508,33
116573,107.793,-18.997,-41.2044,84
39121.9,27.8726,-60.9712,128.383,85
401116,-32.7353,235.373,203.122,13
35012.2,-26.1601,-56.1353,56.8772,34
106859,174.363,130.051,91.8226,14
143033,-36.5457,12.7691,-5.65911,86
29995.4,-4.18563,48.5329,76.4177,87
203232,-142.557,31.521,205.451,88
158499,93.5953,123.142,53.7534,35
494410,116.706,-17.0755,-106.839,58
38515.6,-29.1117,3.5766,52.3809,89
11597.1,-72.4587,13.6728,56.9836,59
27060.9,55.7834,-35.5774,-144.527,90
73500.2,-223.393,-52.5947,113.636,60
60364.4,-22.2329,114.267,79.0149,61
245437,-33.3768,169.077,136.611,91
305711,66.2759,91.5561,-9.32962,36
15809.5,-87.5873,-15.9898,90.2831,92
760266,73.323,202.933,102.115,15
618781,88.0595,-10.0691,-113.891,62
601532,-113.128,-71.1341,29.7509,37
305152,98.3434,-60.3346,181.203,16
4488.65,124.453,4.93742,-8.04791,17
43842.4,-20.724,-61.1118,339.645,63
4779.08,35.7126,-22.9389,23.3321,38
864031,232.071,-25.0345,198.651,93
