100428,56.6102,-74.4261,104.38,0
195247,120.581,-74.3915,684.38,66
108766,-34.02,-98.6051,560.153,66
384264,-44.0476,-10.8695,75.8153,22
341838,-171.176,379.77,285.725,44
235767,-53.3038,136.309,37.7793,22
238269,60.7371,-58.6969,510.877,44
670635,24.848,3.77437,322.43,0
26773.8,245.136,-283.737,868.373,44
1343.37,-203.116,417.403,1093.19,0
535730,106.241,-139.416,403.097,66
63428.5,460.032,-436.099,1004.33,44
74114.4,-382.354,346.332,977.993,0
195819,-42.2005,19.6478,206.905,45
486199,25.2029,-41.8322,719.143,67
122261,2685.18,804.527,5774.08,45
40750.7,2673.47,2678.36,3949.89,67
662229,-419.304,257.036,1348.64,1
161337,2683.86,2720.21,3733.89,67
93268.8,-494.827,571.898,1279.87,1
94701.7,3180.03,2906.93,3395.42,67
39600.6,1149.84,-323.404,565.464,1
61886.1,72.3702,165.186,809.165,68
233802,-95.7973,-126.125,264.508,2
27821.5,1538.76,-513.057,1452.78,68
20555.8,-881.969,-403.775,1443.46,69
850844,2358.51,2375.58,3959.78,45
33497.2,-444.265,219.343,802.045,46
71210.7,-309.056,398.488,867.194,46
561002,43.3277,429.956,794.491,2
160842,299.909,-200.965,1327.22,46
251074,105.259,-200.03,1447.43,46
305105,422.365,560.519,1719.91,2
27011.7,337.27,354.529,2194.41,2
796880,-56.9362,46.328,1457.76,69
57942.9,30.1192,-386.436,2076.81,69
39476.1,325.152,-209.228,2001.59,69
485147,-996.536,-2243.81,4852.85,46
307223,9.56306,-54.9666,480.274,3
25324.1,-48.9262,-10.3939,561.301,3
105870,-366.769,11.1574,1604.03,69
158506,-2201.57,-15.5478,2049.16,3
189154,-87.6266,96.195,281.273,70
84477.1,-1896.64,-367.112,1804.93,3
83719.9,-1870.79,-200.232,1865.78,3
246339,45.2959,-135.13,-14.33,70
843544,291.314,141.271,371.886,47
210414,99.3312,-30.1576,2085.71,4
2637.96,-71.3627,-105.759,481.442,47
394544,-150.429,-218.865,1172.99,47
413763,1394.41,726.94,1905.06,4
869747,168.732,-176.597,408.632,70
161150,78.8446,-98.9432,1452.57,47
48456.8,227.628,-515.953,794.269,70
76884.1,347.604,329.907,2890.02,4
223410,845.864,-795.961,2415.97,70
27357.2,-928.075,-101.694,1222.03,70
337950,-115.326,-90.1796,1255.34,47
271531,524.022,-26.77,1854.27,4
79770.7,-45.0104,93.8905,1059.33,47
294754,1321.61,-942.135,2030.51,4
115136,-16.0761,56.4145,431.756,5
654984,-600.023,363.69,1700.03,70
16618.4,-658.57,273.45,1244.45,5
42096.4,638.533,207.303,1084.53,5
16234.3,166.61,782.683,4448.14,71
1021.36,56.2127,278.004,872.608,5
14434.2,221.649,696.287,4456.01,71
10396.9,291.253,877.425,4396.41,71
679512,752.576,-788.216,2367.94,47
13368.8,110.192,189.51,846.535,72
24925.6,-37.4953,-273.257,779.293,72
5769.26,2450.86,-3205.33,6328.02,47
279040,71.4403,-41.5105,690.004,6
104893,-873.177,635.794,2240.38,72
147289,-1384.62,859.416,2312.98,72
255330,-51.4716,5.64975,646.825,6
367389,23.0224,476.265,617.336,48
71275.6,-1741.54,814.731,2305.55,72
138945,-81.3173,142.173,938.129,6
173223,-1768.34,833.085,1956.1,72
38465,221.38,-314.218,1346.66,72
281453,784.216,112.157,18.7319,48
241906,731.827,-293.005,3769.59,6
344685,315.41,-496.683,1525.71,72
377045,-1071.68,412.554,704.094,48
507447,-18.9677,-656.818,-32.4545,6
232711,-98.6619,63.9787,577.673,73
44800.7,-2612.96,-513.749,2042.5,7
394273,-652.106,461.148,3524.7,7
897984,1750.85,730.213,3053.28,48
501969,-679.193,351.143,2193.48,73
111173,-428.627,290.628,4226.31,7
95566.7,1125.15,60.2478,1246.23,7
146726,-42.9924,-153.218,762.403,73
167518,1957.8,562.285,4022.61,48
112098,-222.02,-146.929,854.522,73
227902,661.069,51.5023,706.725,8
154871,800.064,-3118.42,5418.86,48
195869,-408.611,432.257,527.666,73
108234,370.374,135.106,684.743,8
16870.3,62.177,604.759,2145.84,74
155190,-52.241,71.7133,429.294,49
74786.9,-100.184,310.938,2204.97,74
45278.8,60.9379,-82.7099,1805.31,74
96873.8,-49.992,-86.4749,218.004,49
6740.72,-38.8057,-194.142,207.524,49
371095,-114.726,-90.6487,243.396,9
270419,246.95,-132.689,2476.81,74
269567,-28.6284,-65.4834,738.162,49
275442,-54.2407,-98.8273,1744.49,74
243148,196.839,253.748,1531.11,9
99686.9,-251.619,-40.9943,1636.55,74
447857,-301.355,-283.571,1060.07,49
35074.4,63.4258,-63.6127,917.07,49
25644.6,-50.3621,-605.189,1359.66,49
334809,-427.225,-120.286,1632.93,74
203359,42.7866,-100.625,2265.75,50
703643,1.86642,98.7299,1612.43,9
251286,-4.05918,-98.0411,1628.28,75
171757,103.932,-510.271,2348.35,50
49793.4,-91.7051,216.159,1638.03,9
66942.8,430.65,26.995,1588.54,75
118399,451.157,66.9707,3376.77,50
182928,-87.3529,1170.11,3838.74,75
88484.8,70.8722,173.195,1676.61,11
63143.8,-86.8624,19.9328,1931.4,12
238279,1558.31,188.935,3331.8,50
52514.3,294.41,271.907,6392.65,75
891.324,187.607,-651.323,6860.41,12
19600.1,205.228,-821.354,7119.22,12
56911.2,-2642.65,2412.83,5729.03,50
46101.6,10.4741,-1049.71,6919.75,12
54512.7,-20.791,8.21402,1904.8,13
336857,8.35143,1045.18,3819.88,75
71552.7,-475.167,-333.903,1949.05,13
34601.9,-192.163,814.862,4065.71,75
15553.4,-114.556,761.124,4188.39,75
436682,-192.281,1267.01,2106.67,51
115218,-358.856,-116.152,1946.22,13
184037,-51.3912,-123.49,580.621,76
131422,18.0287,-19.2197,1348.57,51
192588,-491.846,-456.207,2128.89,13
188650,156.718,-152.704,1432.84,51
51426.9,34.7059,-152.2,1279.4,51
113386,230.114,47.9673,1693.51,51
211624,420.713,212.261,1426.36,77
309346,-815.085,-580.958,2314.11,13
47594.3,701.966,-538.262,3695.16,13
123906,440.804,248.424,1314.77,77
220514,1103.34,-1047.09,2368.33,51
196909,688.217,-331.355,824.67,77
125817,948.365,-904.566,2226.96,51
5254.86,724.587,-248.334,934.534,77
115380,818.885,594.36,2309.69,77
358834,1109,-2270.65,1944.78,51
646381,805.579,-795.076,3754.41,13
71365.9,1456.5,-2038.47,2424.63,51
80314.3,-58.8597,-147.835,1882.14,78
59047.6,-58.975,-27.3752,2213.26,78
121875,-81.2016,-250.932,2201.07,78
672720,1161.12,-2321.24,2286.94,51
765763,713.678,-460.132,3919.9,13
309783,-3.65631,-156.903,2229.72,78
75588.8,54.4654,-182.691,1152.49,52
2514.25,-635.099,528.973,2891.77,78
91228.3,350.977,-280.27,4090.08,13
282818,178.993,505.968,2713.79,78
239084,371.827,-111.948,3931.02,13
350702,-239.96,-16.715,1227.45,52
101251,231.082,-22.3736,324.269,79
66638.1,2.88024,-27.2314,388.007,79
270339,-1121.64,482.855,4796.57,13
80335.7,-110.872,39.1496,344.859,79
68827.8,-284.879,1.61901,374.336,79
97.8731,34.5168,-6.63217,397.097,79
174525,-970.259,512.495,5128.61,13
1876.09,256.049,-49.4594,1083.87,79
69993.6,-1705.02,2447.19,4919.5,13
397571,128.033,329.19,3948.68,52
123508,164.159,-126.97,1174.08,79
48458.2,244.78,169.815,749.409,14
16063.9,2144.81,1432.9,4818.34,52
75424.9,80.2848,-67.3436,1359.91,79
120527,322.534,104.81,740.645,14
1329.08,218.773,1.31634,384.822,14
126287,1132.32,691.089,3893.29,14
298043,124.691,-415.385,1351.03,80
119955,2178.39,-223.203,5083.45,14
167193,-293.322,233.778,1975.19,80
85037.5,-5.72234,90.1909,3680.36,15
2294.36,-65.2311,-134.427,3813.18,15
502723,1468.56,233.449,2744.01,53
144170,-283.851,167.983,2027.6,80
42100.5,960.344,1019.96,4283.5,53
178102,-934.479,194.383,2131.2,80
86622.9,126.287,209.51,1852.47,80
457326,-75.0998,-22.8802,3728.57,15
29812.2,49.5651,-203,4017.58,15
27481.6,181.388,236.712,4636.43,15
454206,-538.399,128.049,986.769,54
161909,700.852,954.254,4643.15,15
149379,-497.929,97.2992,1048.41,54
113753,158.185,1410.22,5128.66,15
28763.3,11.9124,-22.9873,290.671,16
21968.9,56.4084,74.1649,182.801,16
315290,-988.831,-1113.41,511.858,55
302292,-173.547,-24.9533,624.843,16
25759.9,130.086,2.52942,531.726,16
907549,-177.473,115.953,624.634,81
57577.5,2322.32,-1508.51,3099.19,16
426850,262.495,-55.7767,784.086,55
26883.1,434.844,519.821,1051.04,55
122858,209.585,-541.098,1581.82,55
169540,257.614,305.938,926.729,81
115172,199.674,100.468,964.929,81
150715,-45.1023,-1209.49,890.389,55
365427,1745.1,-1768.85,3673.38,16
43986,180.147,251.495,639.677,55
8395.2,1859.82,-1847.11,3740.43,16
193335,-207.741,98.5618,1228.59,82
3620.13,525.347,-589.568,2319.85,82
11511,464.364,-377.063,2026.84,82
214397,930.623,-202.927,379.338,55
228.546,342.121,495.709,889.508,55
306152,-78.5963,-43.9042,147.867,17
126962,-3897.94,-968.945,2032.85,82
34969.4,-20.7438,377.907,2268.72,56
245136,-2307.3,-1342.94,1759.42,82
59785.7,-33.2278,-137.276,1608.39,57
28532.9,33.3467,-91.0162,1540.64,57
73937.4,-963.424,4.01689,1806.03,57
480172,-273.555,23.5048,255.548,17
151071,98.7905,-233.851,375.1,17
582202,-3259.54,-1758.15,1489.25,82
392176,-145.637,-344.287,1678.03,57
89645.6,319.787,-248.786,3630.79,83
547506,63.9118,117.524,23.6514,17
241551,-596.488,219.965,3600.63,83
313663,32.679,-242.076,1516.85,57
33726.2,-354.79,-528.903,3676.2,83
135326,-947.964,-774.822,2478.68,57
57259.6,-1701.46,-542.159,2820.78,57
300747,-465.024,-32.9281,4503.17,83
183655,-1583.35,-792.142,-283.433,57
155554,-595.044,-99.8767,4582.78,83
138887,16.964,-15.6049,668.867,84
1769.49,-106.36,-13.6307,820.822,84
147834,-30.7025,-357.02,1016.73,84
584099,-243.286,-184.844,160.302,58
495769,134.744,-526.675,786.126,84
544474,-151.456,82.3797,-25.7408,58
13285.9,417.818,170.151,2720.11,84
23488.8,-468.395,75.3654,1157.02,58
79310.4,141.972,-208.172,745.617,85
138951,5.65606,-366.077,819.707,85
238371,-100.435,-134.563,172.008,59
31189,270.958,-254.518,965.249,85
217709,-54.92,64.3846,180.795,59
190257,-546.517,88.4869,1340.14,85
29181.5,-317.013,15.1943,1155.61,85
283833,30.3738,-133.919,1064.75,60
449983,260.17,332.71,115.452,86
194688,-903.419,62.0102,2230.49,60
123234,-1388.06,-828.134,2265.82,86
29008.5,-859.779,81.5895,563.815,86
39723.7,418.064,718.981,2083.21,87
36016.5,329.11,782.508,1894.04,87
219831,-1011.76,406.042,2152.59,60
9452.83,90.1256,-183.499,1082.69,60
308720,-316.494,-280.321,2471.19,87
351490,-40.187,-183.027,1045.3,60
142799,-1107.39,-684.394,2705.99,87
116872,178.151,-182.132,637.711,61
89881,67.9306,290.149,522.645,88
21253.3,-45.6234,-53.5965,427.857,88
62864.2,252.377,-65.8131,1084.01,61
44749.4,-199.538,680.671,404.884,88
16480.6,-455.238,1496.03,535.143,88
119187,274.34,85.5595,300.078,62
97896.3,-244.021,-344.436,819.946,88
98151.6,-872.494,-653.327,877.741,88
164188,-501.294,-164.337,1181.93,88
267110,-471.264,-448.537,1033.68,88
825608,-282.564,242.624,554.172,62
251210,39.8253,260.513,458.776,62
19625.8,67.0724,-1550.24,1739.82,62
268604,19.8587,-1633.89,1729.02,62
144662,35.9269,-1769.76,1863.22,62
2844.74,-380.817,-74.2608,533.755,63
849267,262.567,567.506,1297.9,89
146321,-1.03777,-5.98911,186.116,63
25744.5,-330.457,-189.385,1485.91,63
248093,1578.1,1882.99,5338.57,89
82932.9,-314.768,-223.195,-572.952,63
33211.8,2097.56,1495.92,5173.18,89
121037,-1350.62,-72.7785,3207.18,90
189543,-1295.65,-236.506,3351.78,90
434640,2890.87,-692.271,-1469.58,63
24777.6,543.962,130.684,1181.38,64
313503,32.5964,85.5953,482.847,90
48060.6,-1567.71,563.981,2076.61,64
129778,86.4293,172.181,469.423,90
107767,182.727,-215.288,2582.52,91
80813.1,-231.14,1333.72,3243,65
67646.7,1019.82,-395.412,1979.16,65
190073,-172.225,12.3865,2628.08,91
18937.9,273.376,13.5055,3027.72,91
207389,584.11,-110.203,2111.22,65
252007,812.653,-359.059,2036.44,65
125534,428.217,229.281,2861.79,91
58844,-546.791,-646.699,4244.98,91
116759,616.734,-188.22,2128.29,65
113509,1066.06,406.653,5478.38,91
203092,-80.5131,135.639,1148.76,110
189935,-463.491,-64.2431,1302.9,110
287800,936.34,-476.233,2116,110
140690,966.907,-450.524,2122.33,110
3752.58,3.99422,197.195,977.072,111
4434.4,-126.646,-108.421,1294.58,111
105743,-75.1201,-124.339,1206.85,111
144543,629.562,353.152,2244.28,111
61569.7,988.223,50.2209,2132.31,111
23166,912.191,-150.977,2031.79,111
600635,2179.65,1799.71,4917.44,111
15809.6,1933.75,1801.09,4980.86,111
11676.6,1913.07,1633.07,5223.32,111
88296.9,2124.03,-638.628,5618.01,112
334805,-628.056,327.575,4855.19,112
110699,-626.704,155.629,4909.67,112
45343.3,-874.823,266.024,5138.6,112
44426.2,-734.705,442.382,5072.88,112
13033,-1212.65,252.033,4840.78,112
31714.8,82.2043,1.9453,600.79,113
989161,171.155,216.14,849.568,113
78385.7,281.167,-126.615,5.0441,113
172877,256.491,72.5883,452.373,113
52066,-532.574,-415.462,814.129,113
203292,-1319.42,289.578,2741.22,113
98326.6,-2926.59,748.48,4526.43,113
174682,211.449,-544.373,512.398,114
213448,487.687,549.557,1484.12,114
180194,464.421,566.516,1603.84,114
165122,406.587,569.432,1575.56,114
23054.9,70.083,1804.24,1674.7,114
102632,-597.105,3197.89,3443.41,114
175913,1307.44,371.753,909.073,115
122409,225.232,867.541,2188.97,115
61658.9,-232.399,69.6429,2264.48,115
115944,-46.2998,-37.9317,2375.42,115
488976,-266.096,-63.4669,1039.01,116
53171.7,-540.242,-462.319,801.594,116
87539.9,-820.158,48.5799,1367.92,116
322072,-1018.62,181.873,1734.13,116
367632,-1117.95,-91.3299,1479.38,116
107268,1074.44,986.33,2531.63,116
56693.7,2461.87,2498.25,6800.75,116
188958,2053.07,1511.47,6942.33,116
91332.5,-35.3603,47.5921,874.456,117
9694.73,-526.435,-261.475,88.5133,117
150885,-106.395,433.919,858.765,117
338382,403.309,532.382,2001.24,117
15053.7,724.434,1096.2,1912.42,117
12347.6,498.206,1636.29,2215.84,117
68941.6,-139.535,120.749,1953.59,118
12748.8,-260.101,565.91,2907.23,118
52256.7,-248.055,453.263,2987.54,118
29030.8,-209.226,449.566,3153.55,118
51744.1,-2549.83,5213.17,3931.92,118
258006,-2602.17,5774.24,4080.55,118
279161,1175.82,133.051,1898.77,119
222019,877.318,187.771,1838.94,119
84267.3,922.969,235.651,1943.62,119
121197,-596.189,-10.7872,1854.45,119
431870,-1116.17,487.582,2358.12,119
5390.5,-1646.97,239.427,3199.3,119
81979,122.421,764.355,379.791,120
170758,-1393.07,-2255.97,246.706,120
90239.2,-922.006,89.1323,1461.03,120
155899,439.197,-1239.54,1279.16,120
165075,764.207,-1194.74,1484.34,120
30178.9,295.996,5.05546,500.145,121
112968,233.673,-46.9913,307.626,121
199655,126.955,98.7512,366.825,121
147771,248.779,18.8167,1637.58,121
295375,218.482,50.2872,1755.49,121
2225.4,-126.99,30.7055,703.747,121
151139,134.769,108.963,758.105,122
349830,2.54229,-121.369,1919.98,122
15983.2,-242.984,7.05752,1299.34,123
397358,-149.747,-159.324,990.797,123
38062.3,-76.2107,-2.68499,1310.14,123
268269,-86.5508,-63.965,1332.73,123
92248,16.7994,-74.4547,1251.04,123
237546,-23.7115,-53.4769,1396.66,123
209529,-291.526,126.209,1366.86,123
479478,-212.491,213.882,1604.07,123
528728,-566.726,-37.09,1166.75,123
26956.2,-34.0874,227.032,1345.9,124
8967.08,-2330.02,1423.53,4246.18,124
12156,-2206.3,1776.07,4169.17,124
192698,-260.243,-15.6094,1750.93,125
172958,-298.666,18.0789,1766.79,125
65511.8,1652.68,1344.6,3177.52,125
352114,230.062,188.091,1260.57,126
327030,14.0029,-547.141,1515.88,126
69812,94.1807,-152.578,1548.71,126
66707.5,101.67,-74.8409,1504.92,126
237485,71.2776,-132.856,1597.43,126
84536.5,601.564,525.119,2176.94,126
228483,782.962,1085.23,2428.4,126
1.26521e+06,161.212,201.591,19.4872,127
324914,-3.35368,-1.14687,-201.625,127
165766,79.8013,-0.22923,39.1387,127
260992,147.719,-67.0838,92.0683,127
693383,653.069,-828.438,2573.22,127
46935.8,-24.587,44.7045,865.372,128
180180,-144.334,59.9363,986.853,128
89492.2,64.172,-314.31,1809.34,128
20631.9,-24.8077,-98.2838,144.495,129
398918,-79.2211,-188.55,-35.6906,129
128827,-140.939,191.337,115.661,129
233.86,-39.3558,176.82,116.239,129
435013,-366.099,-503.243,599.426,129
12928.6,-153.656,-579.06,658.907,129
83636.7,-68.4882,95.5814,356.552,130
152516,440.466,889.601,1272.33,130
128011,253.833,-232.402,42.2273,130
605213,6.75165,2.45355,-68.621,130
20113.7,1307.54,-1235.86,2466,130
759944,-121.492,-54.7401,416.088,131
125033,126.105,80.2762,496.17,131
71080.2,-87.7082,12.5595,549.155,131
214596,346.068,-322.518,1477.89,131
83941.7,348.921,-63.8256,1529.18,131
191120,-411.399,-64.9777,908.074,131
501060,-622.499,12.0897,530.065,131
539176,521.828,-39.8503,1809.03,132
77160.3,560.225,-33.2119,1784.33,132
628979,701.45,-31.8627,1563.61,132
138599,74.5337,139.17,623.863,133
82820.6,-117.041,-17.5451,952.721,133
254910,487.755,-783.191,1375.25,133
11138.3,-100.001,84.0444,158.768,134
