rho,z,t
0.6348744054985588,1.7435249395300008,523.50772162487
0.9229893413043427,1.2330743561700006,398.6309917259654
1.9130623232590422,5.09190457747,171.20057133503653
1.0289242741069662,1.6563797162300007,73.73039116749561
0.15468284582225228,2.3641591240700004,143.42551690147656
1.4130775218480112,-0.15944608162999918,343.81789226323804
1.0190276532396043,0.815378329330001,411.1555151860755
0.33686284882541284,-0.13079837052999943,141.19084899106517
1.0289242741069662,2.0336083205300004,65.92087332967253
0.048747913019628865,0.08956883183000058,63.686205419261114
0.3467594696927749,2.1263628770500005,198.48428616566812
0.15468284582225228,2.8690003742100005,53.39634986956247
1.624947387453258,3.5711704488300002,128.66632553095508
0.5289394726959354,0.35100450173000053,46.20100653539983
1.0289242741069662,5.1616207561100005,63.686205419261114
0.5388360935632975,1.2965801565900006,153.2240328482469
0.3467594696927749,1.6040925822500007,253.78872523132387
0.3467594696927749,4.795610818250001,298.6804738465488
0.5388360935632975,3.4728065590900004,178.64158447066333
1.9031657023916801,2.2838253239900004,828.9341251905314
0.24082453689015149,0.6989843499300006,203.32212668868726
0.2507211577575136,2.43387530271,481.3419805229848
1.4130775218480112,1.4073648027700005,156.19571016305085
3.7773767334984556,3.4958449369700006,68.4012110415481
0.5289394726959354,1.1751778889700009,111.0582917463617
0.5388360935632975,0.9193515522900005,463.61111183765934
2.787303751543756,2.9387165528500008,201.08745877827585
0.3467594696927749,1.9464630972300003,51.03884705841895
4.8436947856536925,4.761353773930001,88.48958253801712
1.7110890785211574,2.3299020797500005,130.9009934413665
1.7110890785211574,3.061320910470001,308.84749449551543
0.05864453388699095,3.3041254457100013,95.93059567364392
0.24082453689015149,0.5190845701100006,425.7918716558649
1.4130775218480112,0.8502364186500007,103.74011351146697
2.1051389471295647,1.7086668502100006,191.16610793077345
1.9130623232590422,2.1612209663700006,313.8081699192667
0.5388360935632975,2.2309371450100004,138.5876763784575
0.9229893413043427,0.8384167072100006,78.32256188905052
0.33686284882541284,-0.4557398408499995,193.76928054338111
0.8269510293690814,1.1110710435500006,153.2240328482469
0.5289394726959354,0.1711047219100008,125.94031801761531
0.24082453689015149,2.0167803208700006,456.29293360276466
0.14478622495489019,1.2386836893900008,73.60755626676351
0.6348744054985588,0.7743098617900003,63.686205419261114
0.8368476502364435,2.6312041271900006,181.24475708327105
