220953,26.7919,109.519,9.89582
220953,26.7919,109.519,9.89582
220953,26.7919,109.519,9.89582
220953,26.7919,109.519,9.89582
220953,26.7919,109.519,9.89582
220953,26.7919,109.519,9.89582
220945,-16.8878,101.678,4.81993
220936,-31.2705,72.7568,-37.9911
220934,-152.787,-8.19023,11.5747
220905,55.724,-120.967,22.1777
268784,175.329,293.527,256.173
181660,-5.74802,1.77242,201.712
92881.3,269.893,-167.259,111.288
193906,-698.712,-141.252,1067.25
220905,55.724,-120.967,22.1777
220935,-2.80599,-107.329,0.856788
221001,-5.3229,5.10968,229.637
220911,-23.1818,192.259,10.4231
220902,13.9558,173.236,197.668
174633,81.2698,-255.044,152.401
44265.5,15.5281,-201.782,253.791
186335,-352.249,-93.6847,394.986
